image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,44.0498,44.0498,20898,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,44.0498,47.4230,9141,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,44.0498,10.5035,11645,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100101010111010011100000100000,0.812500,0,44.0498,10.6005,12843,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001010001010011110000101010,0.875000,0,44.0498,11.6891,19757,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001110111010011110000000010,0.906250,0,44.0498,13.0487,30431,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01010001001000000000010000000000,0.625000,0,44.0498,30.0030,1504,0
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,00000000000000000000000000000000,0.000000,0,44.0498,28.6233,3,1
gauguin_256.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,00010001000000000001010000010000,0.562500,0,44.0498,27.9379,4710,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.3597,42.3597,20411,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011011011110000100010,0.968750,0,42.3597,46.2906,8102,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.3597,10.5033,20071,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001010011000011100000100010,0.875000,0,42.3597,10.5969,28044,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100100010010000011010000100000,0.750000,0,42.3597,11.6903,19572,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001011011010011100000100010,0.937500,0,42.3597,13.0405,27447,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,00000001000000010010111000000001,0.625000,0,42.3597,29.9713,4568,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,00000001000000000101010000100000,0.625000,0,42.3597,28.6042,2157,0
gauguin_256.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,00000001000000000011110000100000,0.718750,0,42.3597,27.9349,10472,0
seabackground.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,41.2433,41.2433,20281,0
seabackground.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,41.2433,42.3244,15115,0
