image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000098392.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,17.0156,20.1805,36299,0
000000098392.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110000010101101011011011101,0.843750,0,17.0156,20.3016,36612,0
000000098392.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,17.0156,18.4623,33081,0
000000098392.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,17.0156,19.4123,35030,0
000000098392.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111101,0.937500,0,17.0156,20.0064,36195,0
000000098392.png,1.0000,center_crop_0.5,01000110001000101101011111111101,10000100000000100001000011011000,0.625000,0,17.0156,10.0327,62905,0
000000098520.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6328,16.6328,33199,0
000000098520.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.6328,19.5437,35462,0
000000098520.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,16.6328,20.0319,35655,0
000000098520.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.6328,20.2750,35875,0
000000098520.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6328,18.4512,33380,0
000000098520.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.6328,20.5222,34749,0
000000098520.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011011111101,0.906250,0,16.6328,21.4529,35566,0
000000098520.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000010000000,0.468750,0,16.6328,12.1490,53436,0
000000107554.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.5494,16.5494,33268,0
000000107554.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.5494,18.9001,34202,0
000000107554.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.5494,19.1912,39768,0
000000107554.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.5494,19.3865,38767,0
000000107554.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.5494,17.8810,33269,0
000000107554.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.5494,19.1949,35059,0
000000107554.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011011011101,0.937500,0,16.5494,19.7799,35984,0
000000107554.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,16.5494,10.2901,43130,0
000000121673.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4483,16.4483,32521,0
000000121673.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.4483,19.2108,34881,0
000000121673.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.4483,19.5580,35030,0
000000121673.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.4483,19.8506,32743,0
000000121673.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4483,18.1046,32997,0
000000121673.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.4483,19.9053,33891,0
000000121673.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011011011101,0.875000,0,16.4483,20.7516,35079,0
000000121673.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000011011000,0.562500,0,16.4483,9.4896,49276,0
000000134322.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,17.0908,17.0908,33101,0
000000134322.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,17.0908,19.8476,35174,0
000000134322.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,17.0908,20.2699,36938,0
000000134322.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101010111011101,0.906250,0,17.0908,20.2990,37248,0
000000134322.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,17.0908,18.6723,33096,0
000000134322.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,17.0908,20.2697,34720,0
000000134322.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101010111011101,0.906250,0,17.0908,21.0084,38131,0
000000134322.png,1.0000,center_crop_0.5,01000110001000101101011111111101,10000000001000100001010011011101,0.718750,0,17.0908,10.9290,65536,0
000000150649.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.2789,16.2789,34367,0
000000150649.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.2789,18.9485,35106,0
000000150649.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.2789,19.4237,35808,0
000000150649.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.2789,19.6389,36216,0
000000150649.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.2789,17.9058,34405,0
000000150649.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100101000101101011111011101,0.875000,0,16.2789,19.7355,35686,0
000000150649.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111101,0.937500,0,16.2789,20.5608,36408,0
000000150649.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,16.2789,10.6189,23357,0
000000154000.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.9685,16.9685,33842,0
000000154000.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.9685,19.6139,36349,0
000000154000.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.9685,20.0250,36307,0
000000154000.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,16.9685,20.0784,35404,0
000000154000.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.9685,18.4551,33841,0
000000154000.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.9685,19.6393,34578,0
000000154000.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101010111011101,0.875000,0,16.9685,20.2930,36462,0
000000154000.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100110000100001010011000100,0.593750,0,16.9685,7.9259,49339,0
000000186632.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6961,16.6961,32810,0
000000186632.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6961,19.4191,34323,0
000000186632.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.6961,19.8340,34944,0
000000186632.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.6961,19.9997,35396,0
000000186632.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6961,18.3185,32979,0
000000186632.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.6961,19.7614,34622,0
000000186632.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111101,0.937500,0,16.6961,20.4714,35614,0
000000186632.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,16.6961,10.3685,0,1
000000201775.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4504,16.4504,33582,0
000000201775.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.4504,19.3160,34117,0
000000201775.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.4504,19.6143,34857,0
000000201775.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,16.4504,20.0628,34910,0
000000201775.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4504,18.2862,33569,0
000000201775.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011110011101,0.875000,0,16.4504,20.5206,34850,0
000000201775.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,16.4504,21.5111,35647,0
000000201775.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00100010010001101001000111000000,0.562500,0,16.4504,10.5322,48663,0
000000205647.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6738,16.6738,33564,0
000000205647.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.6738,19.3802,35220,0
000000205647.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.6738,19.7283,35587,0
000000205647.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.6738,19.8901,35899,0
000000205647.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.6738,18.1413,33776,0
000000205647.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.6738,19.0929,35325,0
000000205647.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101001011111101,0.906250,0,16.6738,19.7220,35587,0
000000205647.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000011000100,0.531250,0,16.6738,10.2368,54911,0
000000207306.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.7108,16.7108,33190,0
000000207306.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.7108,19.4606,34677,0
000000207306.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.7108,19.8869,35500,0
000000207306.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.7108,20.0541,35928,0
000000207306.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.7108,18.2222,33254,0
000000207306.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.7108,19.7763,34482,0
000000207306.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111101,0.937500,0,16.7108,20.5272,36192,0
000000207306.png,1.0000,center_crop_0.5,01000110001000101101011111111101,10000100001000101101010011011101,0.812500,0,16.7108,8.1060,65485,0
000000210299.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.2532,16.2532,33159,0
000000210299.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.2532,18.9848,33941,0
000000210299.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.2532,19.4159,35308,0
000000210299.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.2532,19.5633,35437,0
000000210299.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.2532,17.8722,33227,0
000000210299.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110101000101101011111011101,0.906250,0,16.2532,19.5036,34148,0
000000210299.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110101000101101010111111101,0.937500,0,16.2532,20.3123,35954,0
000000210299.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000000000000,0.437500,0,16.2532,9.4001,42424,0
000000219440.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.9960,16.9960,32981,0
000000219440.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.9960,19.8771,35703,0
000000219440.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.9960,20.3249,36809,0
000000219440.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001010101101011011111101,0.906250,0,16.9960,20.4777,36694,0
000000219440.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.9960,18.8355,32848,0
000000219440.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101010111011101,0.906250,0,16.9960,20.7785,34709,0
000000219440.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111101,0.937500,0,16.9960,21.6784,36731,0
000000219440.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000100010101101001010011001101,0.656250,0,16.9960,10.1631,60010,0
000000230166.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4582,16.4582,32751,0
000000230166.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.4582,19.1379,35348,0
000000230166.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.4582,19.4992,35744,0
000000230166.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.4582,19.6849,35269,0
000000230166.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.4582,18.1014,32906,0
000000230166.png,1.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,16.4582,19.8171,34417,0
000000230166.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101010111011101,0.875000,0,16.4582,20.5989,37750,0
000000230166.png,1.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,16.4582,10.5230,0,1
000000249180.png,1.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.3994,16.3994,32835,0
000000249180.png,1.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,16.3994,18.9382,35485,0
000000249180.png,1.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.3994,19.0973,37940,0
000000249180.png,1.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,16.3994,19.2186,36423,0
000000249180.png,1.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,16.3994,17.3456,32928,0
000000249180.png,1.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,16.3994,18.1830,34664,0
000000249180.png,1.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101010111111101,0.937500,0,16.3994,18.7021,39380,0
