image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000517687.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010000111001001011000100101110,0.937500,12.7600,14.9774,20387,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.3928,12.3928,20304,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.3928,7.5998,4761,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00100100010000100000000000000000,0.437500,12.3928,9.5282,15592,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.3928,15.0541,20768,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.3928,15.2784,20917,0
000000523957.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010111001001011100100101110,0.906250,12.3928,16.6495,20893,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101111,0.968750,12.9098,12.9098,21567,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00100000010000000000000000000000,0.500000,12.9098,7.9995,8293,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000000000000000001000000000000,0.531250,12.9098,10.9492,7597,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.9098,15.2113,21675,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.9098,15.4433,20791,0
000000533145.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11100010111001001011100101101110,0.875000,12.9098,16.8153,20956,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.7663,12.7663,20038,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.7663,11.2182,12507,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.7663,12.4552,15578,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.7663,15.2173,20952,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.7663,15.4860,20698,0
000000562243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010000111001001011100101101110,0.937500,12.7663,17.0708,20901,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.1886,12.1886,20326,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.1886,9.9278,17154,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.1886,9.8826,15256,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.1886,14.8693,20726,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.1886,15.0224,20692,0
000000563470.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10100000111001001011100100101110,0.906250,12.1886,16.3184,20704,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010110001001011100100101110,0.968750,12.5892,12.5892,20044,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100000000000000000000000000,0.468750,12.5892,8.1052,16994,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000001,0.600000,0,10010010111001001011100100101110,00000100010000100001000000000000,0.500000,12.5892,7.9359,16712,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.5892,15.1965,20779,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.5892,15.4575,20676,0
000000573258.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10110010111001001011100100001110,0.937500,12.5892,17.0369,20905,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,none,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2673,12.2673,20313,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.2673,5.8832,18017,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,10010010111001001011100100101110,00000100010000100000000000000000,0.468750,12.2673,7.4322,14428,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10010010111001001011100100101110,1.000000,12.2673,15.0426,21054,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,11010010111001001011100100101110,0.968750,12.2673,15.2241,21094,0
000000575243.png,distributed_q30_5block,2.5000,30,5,rep3_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,10010010111001001011100100101110,10101000111001001011100100101110,0.875000,12.2673,16.3888,21025,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.4878,12.4878,20449,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.4878,9.3713,12682,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.4878,8.4693,15291,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.4878,14.7952,21051,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,01110010101010011110010000011110,0.968750,12.4878,15.0084,20955,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010111010001110010001011100,0.875000,12.4878,15.6987,21303,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.6712,12.6712,20281,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.6712,10.7618,17657,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.6712,10.7995,15964,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.6712,15.0047,21155,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,01110010101010011110010000011110,0.968750,12.6712,15.2729,21054,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,00110010101010011110010000011110,00110010101010001100010001011100,0.875000,12.6712,16.4552,20964,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.5625,12.5625,20323,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.5625,9.7323,4568,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.5625,9.8704,15397,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.5625,14.8361,21215,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010001110010000011110,0.968750,12.5625,15.0624,21160,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001000010,0.800000,0,00110010101010011110010000011110,01110010000010001100010001011100,0.781250,12.5625,16.0439,21278,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.3567,12.3567,21390,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.3567,9.0472,15671,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.3567,11.7005,15261,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.3567,14.8471,20804,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.3567,15.1038,20821,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010111010001110010001011110,0.906250,12.3567,16.5331,21775,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.4450,12.4450,20224,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.4450,8.5844,14189,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.4450,9.6098,15136,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.4450,14.9156,20974,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.4450,15.0770,20887,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010100010001110010001011110,0.906250,12.4450,16.2122,20863,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.9567,12.9567,20279,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.9567,12.6524,16884,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.9567,12.9678,15572,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.9567,14.9385,20694,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.9567,15.2025,20791,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010001110010001011110,0.937500,12.9567,16.0315,21465,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.0989,12.0989,20546,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.0989,7.8535,5678,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.0989,9.7973,15294,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.0989,14.8346,20823,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010001110010000011110,0.968750,12.0989,15.0847,20889,0
