image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000437351.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16626,0.234619,0.996371,0.234619,0.379804,0.234419,0.996371,1.000000,0.998182,0.996371,12.9292,13.9682
000000437351.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16626,0.249939,0.977560,0.249939,0.398094,0.248513,0.977560,1.000000,0.988652,0.977560,12.9292,13.9682
000000437351.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16626,0.253967,0.997602,0.253967,0.404865,0.253812,0.997602,1.000000,0.998799,0.997602,12.9292,13.9682
000000437351.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15991,0.185490,0.986528,0.170210,0.290329,0.169816,0.986528,0.917625,0.950830,0.906269,12.9292,14.2794
000000437351.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15991,0.200770,0.979600,0.184804,0.310947,0.184096,0.979600,0.920478,0.949119,0.903166,12.9292,14.2794
000000437351.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15991,0.205304,0.975755,0.193225,0.322572,0.192302,0.975755,0.941166,0.958148,0.919659,12.9292,14.2794
000000437351.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15490,0.300903,0.987607,0.296692,0.456303,0.295591,0.987607,0.986004,0.986804,0.973953,12.9292,14.1482
000000437351.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15490,0.311951,0.978459,0.307739,0.468217,0.305668,0.978459,0.986500,0.982462,0.965530,12.9292,14.1482
000000437351.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15490,0.316040,0.976254,0.313660,0.474778,0.311285,0.976254,0.992468,0.984294,0.969074,12.9292,14.1482
000000437351.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15579,0.300903,0.990022,0.296753,0.456633,0.295868,0.990022,0.986207,0.988110,0.976501,12.9292,14.2401
000000437351.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15579,0.318176,0.979254,0.314026,0.475552,0.311951,0.979254,0.986956,0.983089,0.966742,12.9292,14.2401
000000437351.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15579,0.321411,0.981610,0.319275,0.481831,0.317377,0.981610,0.993354,0.987446,0.975205,12.9292,14.2401
000000437351.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16433,0.234619,0.990466,0.234619,0.379373,0.234090,0.990466,1.000000,0.995210,0.990466,12.9292,10.1636
000000437351.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16433,0.249939,0.957671,0.249939,0.396418,0.247208,0.957671,1.000000,0.978377,0.957671,12.9292,10.1636
000000437351.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16433,0.253967,0.967712,0.252441,0.400426,0.250333,0.967712,0.993992,0.980675,0.962084,12.9292,10.1636
000000437351.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25826,0.461182,0.995410,0.450012,0.619814,0.449080,0.995410,0.975781,0.985497,0.971410,10.6612,11.9009
000000437351.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25826,0.540405,0.982327,0.529236,0.687874,0.524244,0.982327,0.979331,0.980826,0.962375,10.6612,11.9009
000000437351.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25826,0.555847,0.973154,0.548706,0.701740,0.540524,0.973154,0.987153,0.980103,0.960983,10.6612,11.9009
000000437351.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22576,0.420058,0.997416,0.397043,0.567986,0.396635,0.997416,0.945210,0.970611,0.942901,10.6612,12.5865
000000437351.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22576,0.479576,0.989839,0.456561,0.624892,0.454432,0.989839,0.952010,0.970556,0.942796,10.6612,12.5865
000000437351.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22576,0.491046,0.982950,0.476680,0.642015,0.472771,0.982950,0.970746,0.976809,0.954670,10.6612,12.5865
000000437351.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25729,0.498108,0.996292,0.492004,0.658713,0.491105,0.996292,0.987747,0.992000,0.984129,10.6612,11.8858
000000437351.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25729,0.529785,0.975222,0.523682,0.681439,0.516805,0.975222,0.988479,0.981805,0.964262,10.6612,11.8858
000000437351.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25729,0.535889,0.964388,0.532227,0.685912,0.521968,0.964388,0.993166,0.978565,0.958031,10.6612,11.8858
000000437351.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25554,0.498108,0.998392,0.492737,0.659828,0.492346,0.998392,0.989217,0.993783,0.987644,10.6612,11.9629
000000437351.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25554,0.536987,0.974055,0.531616,0.687830,0.524194,0.974055,0.989998,0.981961,0.964563,10.6612,11.9629
000000437351.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25554,0.543579,0.962135,0.541260,0.692785,0.529971,0.962135,0.995733,0.978645,0.958185,10.6612,11.9629
000000437351.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26335,0.461182,1.000000,0.417480,0.589045,0.417480,1.000000,0.905241,0.950263,0.905241,10.6612,9.1811
000000437351.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26335,0.540405,0.991330,0.495483,0.660725,0.493345,0.991330,0.916874,0.952649,0.909580,10.6612,9.1811
000000437351.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26335,0.555847,0.985565,0.516724,0.677985,0.512842,0.985565,0.929615,0.956772,0.917127,10.6612,9.1811
000000477805.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18556,1.000000,0.997116,0.970703,0.983732,0.967985,0.997116,0.970703,0.983732,0.967985,11.0348,13.9674
000000477805.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18556,1.000000,0.953878,0.970703,0.962216,0.927185,0.953878,0.970703,0.962216,0.927185,11.0348,13.9674
000000477805.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18556,1.000000,0.926949,0.993652,0.959142,0.921492,0.926949,0.993652,0.959142,0.921492,11.0348,13.9674
000000477805.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,12343,1.000000,1.000000,0.908246,0.951916,0.908246,1.000000,0.908246,0.951916,0.908246,11.0348,17.7844
000000477805.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,12343,1.000000,0.995448,0.908246,0.949849,0.904489,0.995448,0.908246,0.949849,0.904489,11.0348,17.7844
000000477805.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,12343,1.000000,0.995954,0.956714,0.975939,0.953010,0.995954,0.956714,0.975939,0.953010,11.0348,17.7844
000000477805.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26226,0.505432,0.999379,0.491516,0.658947,0.491366,0.999379,0.972467,0.985739,0.971880,11.0348,12.2978
000000477805.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26226,0.549622,0.941334,0.535706,0.682822,0.518398,0.941334,0.974681,0.957717,0.918865,11.0348,12.2978
000000477805.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26226,0.558228,0.922586,0.555725,0.693635,0.530966,0.922586,0.995517,0.957665,0.918769,11.0348,12.2978
000000477805.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26106,0.505432,0.997756,0.488403,0.655794,0.487867,0.997756,0.966308,0.981780,0.964213,11.0348,12.3101
000000477805.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26106,0.547791,0.923044,0.530762,0.673977,0.508271,0.923044,0.968914,0.945422,0.896495,11.0348,12.3101
000000477805.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26106,0.553650,0.894111,0.545776,0.677809,0.512641,0.894111,0.985779,0.937709,0.882725,11.0348,12.3101
000000477805.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,19412,1.000000,1.000000,0.932739,0.965199,0.932739,1.000000,0.932739,0.965199,0.932739,11.0348,13.9599
000000477805.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,19412,1.000000,0.970717,0.932739,0.951349,0.907213,0.970717,0.932739,0.951349,0.907213,11.0348,13.9599
000000477805.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,19412,1.000000,0.958967,0.974243,0.966544,0.935255,0.958967,0.974243,0.966544,0.935255,11.0348,13.9599
000000477805.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16267,0.234619,0.994309,0.234619,0.379654,0.234305,0.994309,1.000000,0.997146,0.994309,13.3858,14.3776
000000477805.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16267,0.254639,0.950992,0.254639,0.401714,0.251340,0.950992,1.000000,0.974880,0.950992,13.3858,14.3776
000000477805.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16267,0.263916,0.948295,0.263062,0.411868,0.259342,0.948295,0.996762,0.971924,0.945383,13.3858,14.3776
000000477805.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15236,0.185490,0.986132,0.178822,0.302745,0.178373,0.986132,0.964051,0.974966,0.951155,13.3858,14.6978
000000477805.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15236,0.203208,0.944516,0.196540,0.325374,0.194297,0.944516,0.967185,0.955716,0.915188,13.3858,14.6978
000000477805.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15236,0.211515,0.924863,0.206371,0.337445,0.202968,0.924863,0.975680,0.949592,0.904023,13.3858,14.6978
000000477805.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15236,0.300903,0.990301,0.292908,0.452096,0.292070,0.990301,0.973428,0.981792,0.964235,13.3858,14.6067
000000477805.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15236,0.320129,0.945811,0.312134,0.469368,0.306650,0.945811,0.975024,0.960195,0.923438,13.3858,14.6067
000000477805.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15236,0.327820,0.943279,0.323792,0.482097,0.317608,0.943279,0.987712,0.964984,0.932337,13.3858,14.6067
000000477805.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15284,0.300903,0.990052,0.291565,0.450469,0.290713,0.990052,0.968966,0.979395,0.959622,13.3858,14.6722
000000477805.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15284,0.320557,0.955048,0.311218,0.469456,0.306725,0.955048,0.970868,0.962893,0.928441,13.3858,14.6722
000000477805.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15284,0.325256,0.962302,0.319397,0.479607,0.315450,0.962302,0.981985,0.972044,0.945609,13.3858,14.6722
000000477805.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16374,0.234619,0.996113,0.234619,0.379785,0.234405,0.996113,1.000000,0.998052,0.996113,13.3858,14.3694
000000477805.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16374,0.254639,0.965071,0.254639,0.402955,0.252313,0.965071,1.000000,0.982224,0.965071,13.3858,14.3694
000000477805.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16374,0.263916,0.975649,0.261658,0.412648,0.259960,0.975649,0.991443,0.983482,0.967502,13.3858,14.3694
000000477805.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25982,0.461182,0.990753,0.451233,0.620062,0.449341,0.990753,0.978428,0.984551,0.969574,11.1612,12.3388
000000477805.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25982,0.578125,0.940588,0.568176,0.708420,0.548492,0.940588,0.982791,0.961226,0.925348,11.1612,12.3388
000000477805.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25982,0.607666,0.919943,0.595459,0.722961,0.566123,0.919943,0.979912,0.948981,0.902915,11.1612,12.3388
000000477805.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22619,0.420058,0.997444,0.401425,0.572461,0.401013,0.997444,0.955642,0.976095,0.953307,11.1612,13.0308
000000477805.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22619,0.508040,0.971779,0.489407,0.650971,0.482549,0.971779,0.963324,0.967532,0.937108,11.1612,13.0308
000000477805.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22619,0.530064,0.959113,0.513946,0.669263,0.502927,0.959113,0.969592,0.964324,0.931106,11.1612,13.0308
000000477805.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25851,0.498108,0.999743,0.475769,0.644721,0.475711,0.999743,0.955153,0.976939,0.954919,11.1612,12.3868
000000477805.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25851,0.565857,0.896056,0.543518,0.676620,0.511282,0.896056,0.960522,0.927169,0.864227,11.1612,12.3868
000000477805.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25851,0.589111,0.865633,0.555603,0.676802,0.511491,0.865633,0.943121,0.902717,0.822684,11.1612,12.3868
000000477805.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,28107,0.498108,0.999486,0.474609,0.643602,0.474494,0.999486,0.952824,0.975597,0.952358,11.1612,12.4387
000000477805.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,28107,0.529907,0.939957,0.506409,0.658204,0.490540,0.939957,0.955655,0.947741,0.900673,11.1612,12.4387
000000477805.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,28107,0.535522,0.919646,0.519714,0.664118,0.497139,0.919646,0.970481,0.944379,0.894621,11.1612,12.4387
000000477805.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26293,0.461182,0.995982,0.438782,0.609185,0.438006,0.995982,0.951429,0.973196,0.947792,11.1612,12.3337
000000477805.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26293,0.578125,0.964819,0.555725,0.705239,0.544688,0.964819,0.961254,0.963033,0.928703,11.1612,12.3337
000000477805.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26293,0.607666,0.956530,0.580200,0.722285,0.565295,0.956530,0.954801,0.955665,0.915094,11.1612,12.3337
000000508730.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18793,1.000000,0.996491,0.987915,0.992184,0.984490,0.996491,0.987915,0.992184,0.984490,9.9725,13.0639
000000508730.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18793,1.000000,0.987915,0.987915,0.987915,0.976119,0.987915,0.987915,0.987915,0.976119,9.9725,13.0639
000000508730.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,18793,1.000000,0.980964,0.997070,0.988951,0.978145,0.980964,0.997070,0.988951,0.978145,9.9725,13.0639
000000508730.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,9539,1.000000,1.000000,0.978052,0.988904,0.978052,1.000000,0.978052,0.988904,0.978052,9.9725,16.9084
000000508730.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,9539,1.000000,0.997435,0.978052,0.987648,0.975599,0.997435,0.978052,0.987648,0.975599,9.9725,16.9084
000000508730.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,9539,1.000000,0.993513,0.992074,0.992793,0.985689,0.993513,0.992074,0.992793,0.985689,9.9725,16.9084
000000508730.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26118,0.505432,0.990894,0.504761,0.668823,0.502430,0.990894,0.998672,0.994767,0.989590,9.9725,11.2142
000000508730.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26118,0.542358,0.973349,0.541687,0.696023,0.533770,0.973349,0.998762,0.985892,0.972177,9.9725,11.2142
000000508730.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26118,0.545654,0.972249,0.545288,0.698705,0.536931,0.972249,0.999329,0.985603,0.971615,9.9725,11.2142
000000508730.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26193,0.505432,0.996141,0.504211,0.669530,0.503229,0.996141,0.997585,0.996862,0.993745,9.9725,11.2569
000000508730.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26193,0.540222,0.981331,0.539001,0.695820,0.533531,0.981331,0.997740,0.989467,0.979155,9.9725,11.2569
000000508730.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26193,0.544678,0.976658,0.543945,0.698733,0.536965,0.976658,0.998655,0.987533,0.975375,9.9725,11.2569
000000508730.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,35139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.9725,8.3898
000000508730.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,35139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.9725,8.3898
000000508730.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,35139,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.9725,8.3898
000000508730.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16197,0.234619,0.991488,0.234619,0.379448,0.234148,0.991488,1.000000,0.995725,0.991488,12.2522,13.3203
000000508730.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16197,0.247253,0.991677,0.247253,0.395818,0.246741,0.991677,1.000000,0.995821,0.991677,12.2522,13.3203
000000508730.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16197,0.250793,0.991793,0.250793,0.400350,0.250274,0.991793,1.000000,0.995879,0.991793,12.2522,13.3203
000000508730.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15211,0.185490,0.980004,0.179279,0.303108,0.178626,0.980004,0.966516,0.973213,0.947824,12.2522,13.6125
000000508730.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15211,0.195740,0.972244,0.189529,0.317219,0.188509,0.972244,0.968269,0.970252,0.942224,12.2522,13.6125
000000508730.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15211,0.199512,0.962580,0.195054,0.324377,0.193586,0.962580,0.977655,0.970058,0.941858,12.2522,13.6125
000000508730.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15361,0.300903,0.987657,0.293030,0.451965,0.291961,0.987657,0.973834,0.980696,0.962124,12.2522,13.4456
000000508730.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15361,0.306458,0.987684,0.298584,0.458546,0.297476,0.987684,0.974308,0.980950,0.962613,12.2522,13.4456
000000508730.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15361,0.308594,0.988289,0.303894,0.464849,0.302804,0.988289,0.984771,0.986526,0.973412,12.2522,13.4456
000000508730.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15135,0.300903,0.985575,0.296082,0.455364,0.294804,0.985575,0.983976,0.984774,0.970006,12.2522,13.5037
000000508730.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15135,0.312317,0.986296,0.307495,0.468825,0.306187,0.986296,0.984561,0.985427,0.971274,12.2522,13.5037
000000508730.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15135,0.316406,0.989623,0.314331,0.477117,0.313298,0.989623,0.993441,0.991528,0.983200,12.2522,13.5037
000000508730.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16250,0.234619,0.992256,0.234619,0.379504,0.234190,0.992256,1.000000,0.996112,0.992256,12.2522,8.4755
000000508730.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16250,0.247253,0.990707,0.247253,0.395740,0.246681,0.990707,1.000000,0.995331,0.990707,12.2522,8.4755
000000508730.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16250,0.250793,0.990571,0.243652,0.391104,0.243089,0.990571,0.971526,0.980955,0.962624,12.2522,8.4755
000000508730.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25581,0.461182,0.990791,0.453125,0.621853,0.451225,0.990791,0.982530,0.986643,0.973639,10.0817,11.3351
000000508730.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25581,0.542664,0.980851,0.534607,0.692028,0.529085,0.980851,0.985154,0.982997,0.966564,10.0817,11.3351
000000508730.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25581,0.555603,0.973562,0.550659,0.703442,0.542546,0.973562,0.991102,0.982253,0.965126,10.0817,11.3351
000000508730.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22084,0.420058,0.996761,0.410418,0.581430,0.409871,0.996761,0.977050,0.986807,0.973958,10.0817,11.9821
000000508730.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22084,0.477709,0.990565,0.468069,0.635735,0.465991,0.990565,0.979820,0.985163,0.970760,10.0817,11.9821
000000508730.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22084,0.487197,0.985826,0.482320,0.647733,0.478998,0.985826,0.989989,0.987902,0.976095,10.0817,11.9821
000000508730.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25728,0.498108,0.997901,0.493225,0.660158,0.492714,0.997901,0.990197,0.994034,0.988139,10.0817,11.2951
000000508730.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25728,0.523132,0.980259,0.518250,0.678032,0.512896,0.980259,0.990666,0.985434,0.971288,10.0817,11.2951
000000508730.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25728,0.527527,0.980544,0.526001,0.684701,0.520568,0.980544,0.997107,0.988756,0.977763,10.0817,11.2951
000000508730.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25578,0.498108,0.999506,0.494446,0.661603,0.494325,0.999506,0.992648,0.996065,0.992162,10.0817,11.3326
000000508730.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25578,0.533691,0.983800,0.530029,0.688905,0.525443,0.983800,0.993138,0.988446,0.977158,10.0817,11.3326
000000508730.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25578,0.538635,0.984674,0.537231,0.695178,0.532776,0.984674,0.997394,0.990993,0.982147,10.0817,11.3326
000000508730.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26718,0.461182,0.999529,0.258911,0.411285,0.258880,0.999529,0.561408,0.718983,0.561260,10.0817,7.7204
