image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
ducks.jpg,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25182,1.000000,0.996963,0.318072,0.482277,0.317764,0.996963,0.318072,0.482277,0.317764,40.9370,11.0080
ducks.jpg,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25182,1.000000,0.999810,0.318072,0.482609,0.318052,0.999810,0.318072,0.482609,0.318052,40.9370,11.0080
ducks.jpg,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25182,1.000000,0.996447,0.713421,0.831509,0.711610,0.996447,0.713421,0.831509,0.711610,40.9370,11.0080
ducks.jpg,dwsf_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15155,0.240371,0.896139,0.240371,0.379065,0.233856,0.896139,1.000000,0.945225,0.896139,44.5211,45.3459
ducks.jpg,dwsf_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15155,0.267442,1.000000,0.267442,0.422018,0.267442,1.000000,1.000000,0.999999,1.000000,44.5211,45.3459
ducks.jpg,dwsf_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15155,0.279373,1.000000,0.279373,0.436733,0.279373,1.000000,1.000000,0.999999,1.000000,44.5211,45.3459
ducks.jpg,dwsf_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14066,0.187840,0.873742,0.184214,0.304276,0.179437,0.873742,0.980694,0.924133,0.858967,44.5211,45.6223
ducks.jpg,dwsf_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14066,0.193472,0.943624,0.189846,0.316097,0.187717,0.943624,0.981256,0.962072,0.926917,44.5211,45.6223
ducks.jpg,dwsf_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14066,0.205046,0.947656,0.200455,0.330913,0.198260,0.947656,0.977611,0.962400,0.927526,44.5211,45.6223
ducks.jpg,dwsf_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14325,0.300903,0.916729,0.298340,0.450175,0.290468,0.916729,0.991481,0.952640,0.909565,44.5211,45.0082
ducks.jpg,dwsf_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14325,0.304810,0.987832,0.302246,0.462868,0.301125,0.987832,0.991590,0.989707,0.979624,44.5211,45.0082
ducks.jpg,dwsf_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14325,0.320740,0.977799,0.319885,0.482064,0.317579,0.977799,0.997336,0.987470,0.975251,44.5211,45.0082
ducks.jpg,dwsf_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14632,0.297119,0.908849,0.292114,0.442124,0.283800,0.908849,0.983155,0.944543,0.894914,44.5211,44.8834
ducks.jpg,dwsf_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14632,0.307495,0.996381,0.302490,0.464088,0.302158,0.996381,0.983724,0.990011,0.980222,44.5211,44.8834
ducks.jpg,dwsf_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14632,0.312561,0.993728,0.309448,0.471935,0.308845,0.993728,0.990041,0.991881,0.983893,44.5211,44.8834
ducks.jpg,dwsf_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15134,0.240371,0.895330,0.240371,0.378992,0.233801,0.895330,1.000000,0.944775,0.895330,44.5211,11.0086
ducks.jpg,dwsf_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15134,0.267442,1.000000,0.267442,0.422018,0.267442,1.000000,1.000000,0.999999,1.000000,44.5211,11.0086
ducks.jpg,dwsf_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,15134,0.279373,1.000000,0.275860,0.432430,0.275860,1.000000,0.987427,0.993673,0.987427,44.5211,11.0086
ducks.jpg,dwsf_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24884,0.465298,0.939298,0.448886,0.607466,0.436231,0.939298,0.964727,0.951842,0.908111,42.0619,43.3046
ducks.jpg,dwsf_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24884,0.476502,0.976043,0.458939,0.624320,0.453827,0.976043,0.963142,0.969549,0.940899,42.0619,43.3046
ducks.jpg,dwsf_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24884,0.491703,0.966108,0.478198,0.639740,0.470308,0.966108,0.972534,0.969310,0.940448,42.0619,43.3046
